StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Activity
11,Recording_74,Process_25,2022-01-10T09:24:06+00:00,Click UI element in window,Hyperlink 'Sign in and get started with Microsoft Teams' in Window 'Microsoft  ...  (Private Browsing)',firefox,Microsoft Teams Sign-In | Teams Login Page — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  (Private Browsing)\\'']['Hyperlink \\'Sign in and get started with Microsoft Teams\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -60 OffsetY: 9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",13.0,Open the roadmap to create tasks.,Event_370,firefoxClick UI element in window
12,Recording_74,Process_25,2022-01-10T09:24:24+00:00,Select menu option in window,Menu Item 'More added apps Toolbar' in Window 'Microsoft  ...  (Private Browsing)' 2,firefox,Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  (Private Browsing)\\' 2']['Menu Item \\'More added apps Toolbar\\'']\n""]",14.0,Open the roadmap to create tasks.,Event_370,firefoxSelect menu option in window
13,Recording_74,Process_25,2022-01-10T09:24:31+00:00,Populate text field in window,Edit 'Search for apps' in Window 'Microsoft  ...  (Private Browsing)' 2,,,,,,,Populate text field in window
14,Recording_74,Process_25,2022-01-10T09:24:36+00:00,Select menu option in window,Menu Item 'App searching results' in Window 'Microsoft  ...  (Private Browsing)' 2,firefox,Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  (Private Browsing)\\' 2']['Menu Item \\'App searching results\\'']\n""]",16.0,Open the roadmap to create tasks.,Event_370,firefoxSelect menu option in window
15,Recording_74,Process_25,2022-01-10T09:24:39+00:00,Press button in window,Button 'Add to a team' in Window 'Microsoft  ...  (Private Browsing)' 2,firefox,Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  (Private Browsing)\\' 2']['Button \\'Add to a team\\'']\n""]",17.0,Open the roadmap to create tasks.,Event_370,firefoxPress button in window
16,Recording_74,Process_25,2022-01-10T09:24:55+00:00,Populate text field in window,Edit 'Type a team or channel name' in Window 'Microsoft  ...  (Private Browsing)' 2,,,,,,,Populate text field in window
17,Recording_74,Process_25,2022-01-10T09:24:58+00:00,Select menu option in window,Menu Item in Window 'Microsoft  ...  (Private Browsing)' 2,firefox,Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  (Private Browsing)\\' 2']['Menu Item']\n""]",19.0,Open the roadmap to create tasks.,Event_370,firefoxSelect menu option in window
18,Recording_74,Process_25,2022-01-10T09:25:01+00:00,Press button in window,Button 'Set up a tab' in Window 'Microsoft  ...  (Private Browsing)' 2,firefox,Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  (Private Browsing)\\' 2']['Button \\'Set up a tab\\'']\n""]",20.0,Open the roadmap to create tasks.,Event_370,firefoxPress button in window
19,Recording_74,Process_25,2022-01-10T09:25:12+00:00,Press button in window,Button 'Create new roadmap' in Window 'General  ...  (Private Browsing)',firefox,General (Project RoadMap) | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'General  ...  (Private Browsing)\\'']['Button \\'Create new roadmap\\'']\n""]",21.0,Open the roadmap to create tasks.,Event_370,firefoxPress button in window
20,Recording_74,Process_25,2022-01-10T09:25:21+00:00,Populate text field in window,Edit 'Name your roadmap' in Window 'General  ...  (Private Browsing)',,,,,,,Populate text field in window
21,Recording_74,Process_25,2022-01-10T09:25:24+00:00,Press button in window,Button 'Save' in Window 'General  ...  (Private Browsing)',firefox,General (Project RoadMap) | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'General  ...  (Private Browsing)\\'']['Button \\'Save\\'']\n""]",23.0,Open the roadmap to create tasks.,Event_370,firefoxPress button in window
22,Recording_74,Process_25,2022-01-10T09:25:47+00:00,Select menu option in window,Menu Item 'Add row' in Window 'General  ...  (Private Browsing)',firefox,General (Project RoadMap) | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'General  ...  (Private Browsing)\\'']['Menu Item \\'Add row\\'']\n""]",24.0,Open the roadmap to create tasks.,Event_370,firefoxSelect menu option in window
23,Recording_74,Process_25,2022-01-10T09:25:55+00:00,Populate text field in window,Edit 'Row title' in Window 'General  ...  (Private Browsing)',,,,,,,Populate text field in window
24,Recording_74,Process_25,2022-01-10T09:25:57+00:00,Click UI element in window,Combo Box 'Owner' in Window 'General  ...  (Private Browsing)',firefox,General (Project RoadMap) | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'General  ...  (Private Browsing)\\'']['Combo Box \\'Owner\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 131 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",26.0,Assign task to lead for the performance improvement of bottom performers,Event_371,firefoxClick UI element in window
25,Recording_74,Process_25,2022-01-10T09:25:58+00:00,Send keys,TextToSend:'Name',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'Name'\n""]",27.0,Assign task to lead for the performance improvement of bottom performers,Event_371,Send keys
26,Recording_74,Process_25,2022-01-10T09:26:02+00:00,Click UI element in window,List Item 'Name SurnameExe.Lead' in Window 'General  ...  (Private Browsing)',firefox,General (Project RoadMap) | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'General  ...  (Private Browsing)\\'']['List Item \\'Name SurnameExe.Lead\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -14 OffsetY: 7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",28.0,Assign task to lead for the performance improvement of bottom performers,Event_371,firefoxClick UI element in window
27,Recording_74,Process_25,2022-01-10T09:26:10+00:00,Select menu option in window,Menu Item 'Connect to a project' in Window 'General  ...  (Private Browsing)',firefox,General (Project RoadMap) | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'General  ...  (Private Browsing)\\'']['Menu Item \\'Connect to a project\\'']\n""]",29.0,Assign task to lead for the performance improvement of bottom performers,Event_371,firefoxSelect menu option in window
28,Recording_74,Process_25,2022-01-10T09:26:13+00:00,Select menu option in window,MenuItem: Connect to a project in Window 'General  ...  (Private Browsing)',firefox,General (Project RoadMap) | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'General  ...  (Private Browsing)\\'']['MenuItem: Connect to a project']\n""]",30.0,Assign task to lead for the performance improvement of bottom performers,Event_371,firefoxSelect menu option in window
29,Recording_74,Process_25,2022-01-10T09:26:16+00:00,Click UI element in window,Data Item 'Project Demo' in Window 'General  ...  (Private Browsing)',firefox,General (Project RoadMap) | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'General  ...  (Private Browsing)\\'']['Data Item \\'Project Demo\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 41 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",31.0,Assign task to lead for the performance improvement of bottom performers,Event_371,firefoxClick UI element in window
30,Recording_74,Process_25,2022-01-10T09:26:35+00:00,Press button in window,Button 'Connect' in Window 'General  ...  (Private Browsing)',firefox,General (Project RoadMap) | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'General  ...  (Private Browsing)\\'']['Button \\'Connect\\'']\n""]",32.0,Assign task to lead for the performance improvement of bottom performers,Event_371,firefoxPress button in window
31,Recording_74,Process_25,2022-01-10T09:26:55+00:00,Click UI element in window,Data Item 'Guideline  ...  status: Unchecked' in Window 'General  ...  (Private Browsing)',firefox,General (Project RoadMap) | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'General  ...  (Private Browsing)\\'']['Data Item \\'Guideline  ...  status: Unchecked\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 2 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",33.0,Assign task to lead for the performance improvement of bottom performers,Event_371,firefoxClick UI element in window
32,Recording_74,Process_25,2022-01-10T09:26:58+00:00,Press button in window,Button 'Update' in Window 'General  ...  (Private Browsing)',firefox,General (Project RoadMap) | Microsoft Teams — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'General  ...  (Private Browsing)\\'']['Button \\'Update\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Assign task to lead for the performance improvement of bottom performers,Event_371,firefoxPress button in window
